,timestamp,client_id,produit_id,price,quantity,revenue
8905,2022-09-12 22:37:38,7,69,14,6,84
7506,2022-10-10 10:07:29,2948,99,18,3,54
813,2022-11-07 23:40:12,1989,111,17,7,119
522,2022-08-13 20:51:23,590,50,17,4,68
9911,2022-11-26 20:39:04,3076,153,18,3,54
9410,2022-10-28 22:31:43,873,150,12,2,24
8887,2022-11-16 23:07:20,3849,150,12,5,60
4545,2022-07-04 22:53:32,1189,211,12,4,48
7393,2022-07-01 21:21:51,2720,54,17,4,68
6194,2022-10-22 10:37:51,2875,19,12,2,24
4084,2022-07-22 22:07:47,1710,191,15,4,60
9542,2022-08-07 22:17:17,1826,131,18,10,180
2837,2022-12-19 19:11:59,3007,115,14,1,14
3992,2022-11-29 23:43:50,1128,8,12,1,12
3310,2022-07-15 19:20:07,112,23,18,3,54
3630,2022-10-25 23:06:27,75,41,12,7,84
6236,2022-08-28 19:40:47,527,243,12,2,24
7903,2022-09-24 07:57:59,3523,70,12,5,60
7765,2022-08-24 08:24:00,1197,89,12,6,72
8932,2022-12-07 19:44:07,1143,111,17,2,34
19,2022-10-15 22:52:16,3070,138,18,1,18
6994,2022-11-12 23:30:48,1768,35,12,6,72
9490,2022-08-13 07:12:15,499,210,18,7,126
7700,2022-11-27 21:24:20,1169,235,18,10,180
4227,2022-09-09 20:29:15,2545,90,17,5,85
850,2022-09-16 21:35:25,848,217,12,3,36
1003,2022-10-13 21:00:53,3660,241,14,7,98
3094,2022-10-03 21:31:38,1497,52,17,3,51
3525,2022-11-25 20:36:56,1923,29,18,5,90
734,2022-11-15 21:53:33,1982,55,12,7,84
5057,2022-10-10 23:35:45,3834,218,18,1,18
5999,2022-09-19 11:34:28,84,103,12,1,12
6138,2022-09-09 20:22:19,3407,121,17,1,17
4346,2022-11-14 23:25:42,1062,233,18,4,72
7723,2022-10-03 22:23:18,2570,169,18,9,162
3648,2022-10-08 17:26:29,1697,109,12,3,36
8085,2022-11-13 19:32:36,2432,139,12,8,96
2499,2022-08-07 07:42:09,3981,106,17,1,17
1024,2022-10-22 19:55:21,2547,250,17,2,34
9043,2022-08-22 17:56:23,488,95,18,1,18
5171,2022-07-24 04:38:59,1236,225,12,2,24
2014,2022-12-26 22:58:58,1389,233,18,2,36
3440,2022-08-05 21:55:54,2297,221,12,4,48
2209,2022-12-27 20:14:07,108,33,17,2,34
6706,2022-08-19 20:00:44,2005,173,18,2,36
2659,2022-11-03 22:51:10,1537,102,14,1,14
7688,2022-07-14 09:41:30,2292,124,18,2,36
6275,2022-09-11 22:19:45,1131,243,12,2,24
1897,2022-08-02 19:33:53,469,243,12,6,72
4533,2022-07-03 04:36:23,2398,37,18,4,72
5465,2022-08-16 21:46:00,1831,178,14,7,98
6024,2022-10-06 08:50:07,1286,151,12,2,24
3307,2022-09-14 21:27:13,1579,77,17,4,68
2675,2022-11-05 02:02:04,1462,45,16,3,48
6490,2022-09-06 02:40:57,434,232,12,5,60
7648,2022-08-09 22:20:30,516,3,18,3,54
8364,2022-10-16 22:45:37,2022,52,17,4,68
3746,2022-08-22 09:40:57,2404,161,15,3,45
8600,2022-12-12 20:27:50,3268,219,18,2,36
151,2022-12-27 17:46:01,1311,145,17,3,51
8192,2022-08-03 21:22:26,2702,178,14,2,28
3067,2022-08-04 21:40:19,187,173,18,3,54
536,2022-12-15 11:22:00,1361,209,15,3,45
7039,2022-09-25 09:17:10,1010,167,15,5,75
8388,2022-08-28 11:00:34,1685,45,16,1,16
3806,2022-08-31 22:14:57,148,28,17,2,34
9980,2022-10-15 20:40:18,340,30,12,2,24
2215,2022-09-16 05:22:21,2225,149,17,4,68
8101,2022-10-15 19:18:50,3499,184,12,2,24
3154,2022-11-30 19:58:09,2782,243,12,2,24
6570,2022-09-14 20:00:23,1755,230,12,2,24
6884,2022-09-21 22:23:31,3137,12,12,5,60
1891,2022-12-04 20:11:28,2283,29,18,1,18
2533,2022-09-27 21:51:41,2047,187,15,4,60
2719,2022-09-12 09:06:27,925,31,18,2,36
3368,2022-09-08 15:18:17,1458,201,12,1,12
1079,2022-11-26 22:32:50,2641,48,12,4,48
4640,2022-09-10 13:20:59,1459,125,15,3,45
7202,2022-09-06 04:07:02,2009,16,18,2,36
5798,2022-07-27 20:06:06,3277,68,12,1,12
1223,2022-07-16 19:26:39,2596,220,12,4,48
8068,2022-09-05 12:41:10,1272,55,12,5,60
1945,2022-11-18 20:48:03,439,194,17,5,85
1616,2022-07-23 22:55:40,45,141,12,5,60
4510,2022-07-20 20:04:18,3402,125,15,6,90
7201,2022-11-25 20:21:21,2375,94,12,7,84
4511,2022-12-19 04:32:25,3860,24,17,2,34
529,2022-09-14 20:16:46,3983,111,17,1,17
2605,2022-07-12 22:29:11,1832,160,18,1,18
1705,2022-08-23 20:54:39,3558,98,18,3,54
7131,2022-10-12 19:45:04,348,170,12,6,72
6301,2022-09-10 07:53:31,2915,37,18,2,36
8783,2022-08-13 19:24:39,1106,30,12,8,96
7467,2022-08-28 20:40:24,3449,217,12,5,60
8505,2022-07-15 22:27:53,3465,144,12,4,48
4603,2022-07-08 19:07:26,3687,250,17,1,17
9648,2022-12-02 14:53:21,1645,62,17,1,17
3446,2022-10-13 23:21:40,2710,158,12,4,48
6463,2022-08-22 23:59:29,3096,50,17,6,102
914,2022-12-06 23:33:30,3370,77,17,8,136
6336,2022-07-25 03:07:13,10,222,18,3,54
8770,2022-12-15 19:00:04,1324,193,18,1,18
9456,2022-07-01 23:42:04,282,61,18,9,162
973,2022-08-02 21:01:51,3486,173,18,3,54
7240,2022-12-09 20:14:33,2354,14,18,8,144
5079,2022-07-23 22:41:03,772,70,12,7,84
8464,2022-08-22 07:00:48,38,31,18,2,36
9320,2022-12-07 20:45:48,1809,116,15,5,75
4347,2022-11-13 19:46:55,2521,219,18,2,36
7743,2022-11-19 16:47:00,29,150,12,9,108
4602,2022-12-24 13:24:53,2422,84,17,7,119
1323,2022-10-10 16:07:20,2896,124,18,5,90
1707,2022-12-03 12:46:36,3159,169,18,5,90
8679,2022-08-11 22:56:06,1995,64,14,1,14
9780,2022-09-29 08:51:37,2213,1,18,6,108
8837,2022-08-25 21:33:00,2072,236,12,1,12
3374,2022-07-18 19:58:16,583,9,17,1,17
2580,2022-12-02 22:02:53,3836,161,15,2,30
2096,2022-07-15 22:32:24,3983,74,14,1,14
3832,2022-08-21 20:48:24,3799,50,17,1,17
9706,2022-10-09 09:24:06,2825,70,12,2,24
8556,2022-10-21 20:26:08,1712,73,12,1,12
9140,2022-10-24 19:26:02,1950,207,12,2,24
5334,2022-12-06 08:28:56,532,101,12,4,48
4327,2022-11-14 23:56:02,2712,220,12,6,72
2221,2022-12-18 21:18:56,2567,123,16,1,16
3898,2022-08-25 07:33:03,1720,102,14,1,14
1919,2022-12-31 23:35:12,1274,194,17,1,17
873,2022-09-12 19:44:58,1735,141,12,4,48
2197,2022-11-29 23:46:04,492,90,17,13,221
1517,2022-12-01 22:51:42,3940,194,17,5,85
7759,2022-10-01 22:22:29,668,225,12,8,96
5754,2022-12-17 07:49:47,2740,64,14,5,70
2487,2022-08-15 20:40:47,431,188,18,4,72
4628,2022-08-21 21:04:13,3052,28,17,2,34
5246,2022-09-17 12:18:36,1135,30,12,5,60
5350,2022-07-07 11:43:06,741,181,12,5,60
6729,2022-07-17 22:53:32,2048,104,18,2,36
9956,2022-11-08 08:08:53,1844,62,17,2,34
6333,2022-11-08 23:36:37,3846,81,18,7,126
2873,2022-10-06 23:01:59,75,19,12,5,60
2613,2022-11-22 22:30:14,3460,87,18,1,18
1614,2022-12-30 19:36:39,3986,33,17,1,17
2190,2022-08-26 12:32:09,3374,48,12,7,84
9379,2022-12-07 19:54:47,685,80,18,6,108
4337,2022-10-08 19:27:35,1550,215,17,5,85
4675,2022-09-21 19:51:55,307,152,12,1,12
5418,2022-10-13 14:45:33,3388,90,17,2,34
1108,2022-07-15 08:24:21,2691,232,12,7,84
9975,2022-10-16 17:30:06,3706,23,18,3,54
9414,2022-10-21 08:14:29,3037,165,17,2,34
4725,2022-08-02 15:36:32,144,38,15,2,30
4485,2022-10-05 20:20:28,1227,112,12,13,156
8714,2022-10-18 20:18:53,3134,121,17,6,102
9727,2022-11-04 21:16:05,1999,13,12,4,48
1383,2022-09-22 20:56:03,3681,237,17,5,85
6386,2022-10-26 12:18:24,1932,191,15,4,60
3036,2022-11-23 20:22:06,2148,62,17,3,51
8317,2022-10-29 23:34:34,2270,65,16,4,64
9708,2022-11-17 19:22:46,1108,203,12,3,36
8078,2022-10-30 15:06:46,3541,24,17,3,51
3399,2022-12-28 23:23:58,571,197,12,3,36
5707,2022-11-19 22:53:31,2761,51,18,2,36
3336,2022-07-13 21:00:30,1051,146,16,4,64
6204,2022-09-07 22:21:39,216,85,18,11,198
5923,2022-12-16 22:17:32,1625,38,15,4,60
1293,2022-11-21 13:15:23,1444,128,12,4,48
146,2022-09-10 19:01:44,715,244,12,4,48
3456,2022-10-21 23:25:12,3452,125,15,10,150
7766,2022-11-11 15:19:15,2521,139,12,1,12
7508,2022-12-29 00:19:20,2507,95,18,1,18
3516,2022-08-09 23:48:29,1555,98,18,8,144
3910,2022-09-03 10:50:54,732,160,18,1,18
5934,2022-11-21 21:31:21,891,101,12,6,72
3905,2022-07-07 20:21:52,2945,224,12,4,48
236,2022-12-11 23:18:58,2656,214,12,4,48
3231,2022-11-24 19:45:03,1558,140,17,1,17
6460,2022-07-21 13:47:09,1485,171,17,6,102
8650,2022-10-23 21:23:38,900,26,14,3,42
8998,2022-12-26 15:53:36,1436,168,17,3,51
9758,2022-12-27 21:46:17,3513,167,15,4,60
4954,2022-11-08 22:29:49,3156,157,15,6,90
4343,2022-07-09 09:20:55,3270,25,15,3,45
7666,2022-09-06 11:30:05,813,111,17,7,119
9540,2022-10-21 20:47:10,2690,45,16,1,16
7639,2022-12-18 23:37:34,3960,208,15,4,60
417,2022-07-30 22:45:10,352,123,16,1,16
9409,2022-10-25 23:03:07,2147,70,12,1,12
8840,2022-12-11 17:59:43,365,22,12,2,24
2380,2022-09-09 12:00:53,2360,45,16,8,128
2062,2022-08-30 07:39:47,3247,145,17,1,17
991,2022-10-26 19:39:15,2063,166,16,3,48
4948,2022-09-19 22:12:27,843,93,18,4,72
4867,2022-08-11 07:53:21,276,107,12,3,36
7256,2022-12-03 15:07:22,3581,108,12,2,24
8706,2022-11-30 21:11:49,1106,80,18,3,54
5361,2022-08-02 10:43:55,1723,99,18,6,108
6817,2022-08-17 11:39:41,284,122,12,5,60
1485,2022-10-28 19:10:04,3397,171,17,7,119
2224,2022-09-25 22:40:12,3495,2,17,2,34
9562,2022-11-17 19:23:19,1188,41,12,2,24
3911,2022-10-26 20:29:38,2903,3,18,1,18
8284,2022-10-29 15:07:10,629,148,18,11,198
4587,2022-09-15 16:59:30,3584,37,18,3,54
9349,2022-08-31 22:18:35,2337,132,15,2,30
733,2022-07-03 23:56:15,53,166,16,5,80
8240,2022-08-21 19:13:07,664,157,15,5,75
8181,2022-11-11 19:27:38,949,213,12,3,36
793,2022-08-03 11:45:49,702,90,17,6,102
5670,2022-07-17 11:41:08,3789,152,12,3,36
605,2022-07-27 20:46:18,1096,178,14,6,84
7829,2022-12-05 22:37:57,955,147,12,6,72
8286,2022-09-28 23:54:01,1043,96,17,1,17
398,2022-10-29 11:57:39,171,197,12,6,72
4931,2022-10-18 22:27:37,1465,92,18,6,108
2327,2022-10-26 14:45:31,3386,58,15,4,60
8921,2022-07-26 19:46:30,2797,177,14,1,14
7778,2022-11-12 12:21:53,2082,194,17,2,34
5679,2022-08-02 05:00:15,3415,181,12,3,36
9808,2022-08-18 06:11:56,1597,78,17,2,34
9787,2022-08-06 23:56:39,607,157,15,2,30
602,2022-08-15 20:54:55,171,33,17,5,85
990,2022-11-25 06:37:43,154,63,17,4,68
5745,2022-09-13 19:49:48,3053,145,17,4,68
473,2022-11-01 22:49:26,2948,180,15,2,30
2126,2022-09-15 17:39:09,511,224,12,7,84
3847,2022-07-30 23:13:54,1774,198,12,1,12
9398,2022-08-23 17:57:16,2377,241,14,4,56
2125,2022-12-01 09:33:45,3017,116,15,2,30
6407,2022-07-20 20:52:57,1352,175,12,6,72
8846,2022-08-09 19:02:45,1140,56,18,1,18
9711,2022-11-24 21:28:39,1054,102,14,5,70
6966,2022-07-10 21:08:48,1314,250,17,4,68
841,2022-10-26 23:58:24,78,186,18,3,54
1191,2022-11-13 21:57:54,3879,78,17,1,17
3443,2022-11-15 13:50:22,1115,119,15,1,15
531,2022-08-08 20:18:20,1799,145,17,3,51
760,2022-12-25 21:55:02,3478,140,17,3,51
3977,2022-07-13 02:15:28,3581,194,17,3,51
919,2022-07-17 23:58:37,1573,145,17,4,68
9917,2022-10-29 21:51:11,3630,55,12,5,60
8418,2022-08-20 04:19:50,2947,233,18,3,54
9125,2022-11-10 21:16:59,628,22,12,8,96
638,2022-12-28 22:20:04,568,8,12,3,36
5535,2022-08-20 21:56:53,2390,79,18,3,54
9967,2022-12-10 11:58:20,1968,155,12,2,24
4203,2022-12-04 23:25:30,2500,109,12,5,60
3908,2022-12-31 21:19:35,496,104,18,9,162
801,2022-11-16 05:12:47,3324,203,12,1,12
7259,2022-10-14 19:57:05,2165,64,14,7,98
6977,2022-10-15 15:47:26,2455,188,18,4,72
8111,2022-09-23 06:55:09,328,3,18,1,18
5792,2022-12-02 19:27:19,3192,164,14,6,84
616,2022-12-28 15:22:18,242,215,17,5,85
7616,2022-10-29 19:44:21,2563,104,18,4,72
8461,2022-12-08 21:22:55,1174,199,17,4,68
4151,2022-11-09 11:42:58,5,249,18,1,18
9958,2022-07-04 21:28:31,375,210,18,3,54
4504,2022-07-16 17:30:24,493,27,12,2,24
6250,2022-12-15 21:31:06,3911,63,17,2,34
2818,2022-11-16 23:17:47,3184,229,17,5,85
8944,2022-12-19 15:10:17,3761,207,12,13,156
7827,2022-08-25 19:08:21,1910,246,18,2,36
198,2022-09-19 21:01:46,3061,78,17,5,85
9811,2022-07-13 22:32:46,855,112,12,4,48
5672,2022-11-26 00:57:15,2609,152,12,11,132
4678,2022-10-18 13:08:38,1521,174,12,8,96
8252,2022-08-06 18:21:25,3270,108,12,7,84
4753,2022-09-08 05:21:09,2194,117,12,2,24
6432,2022-10-18 21:59:14,982,202,12,2,24
8269,2022-11-20 23:20:16,754,186,18,1,18
1259,2022-12-04 21:55:23,2538,87,18,1,18
9693,2022-07-14 19:21:12,3905,44,15,1,15
6011,2022-08-28 21:29:24,729,121,17,1,17
2879,2022-09-25 20:56:44,2144,41,12,2,24
389,2022-10-22 21:12:13,751,4,12,2,24
4265,2022-07-01 22:21:54,177,219,18,1,18
8863,2022-09-03 21:32:34,1462,196,17,1,17
448,2022-12-03 21:52:36,3001,246,18,5,90
9469,2022-12-27 22:37:34,456,242,12,2,24
1277,2022-11-01 22:11:28,2897,228,17,4,68
1161,2022-12-03 19:19:03,1276,125,15,2,30
9337,2022-09-07 14:39:00,3053,210,18,3,54
1198,2022-12-02 09:49:28,3779,250,17,4,68
188,2022-09-26 23:41:29,1289,216,12,3,36
3412,2022-11-04 19:45:31,1596,149,17,7,119
4274,2022-10-22 21:15:50,1747,48,12,4,48
9251,2022-09-10 07:10:30,307,51,18,8,144
4350,2022-08-13 21:49:10,2595,13,12,1,12
6504,2022-07-11 23:57:55,3159,135,12,7,84
6975,2022-09-17 16:36:35,2955,219,18,2,36
6220,2022-09-20 21:34:44,462,62,17,4,68
1450,2022-10-13 04:51:31,3094,86,12,4,48
191,2022-09-30 22:07:54,202,172,17,4,68
3770,2022-07-22 22:08:04,3796,81,18,3,54
1599,2022-10-23 23:57:13,1607,159,12,1,12
4515,2022-08-05 08:36:31,325,208,15,3,45
9791,2022-07-02 07:07:12,812,122,12,2,24
5541,2022-10-30 20:52:46,167,192,18,2,36
9691,2022-09-28 20:55:38,1545,85,18,4,72
9435,2022-11-21 19:25:46,2311,149,17,2,34
3605,2022-10-23 20:18:56,3945,109,12,5,60
9291,2022-12-17 05:56:45,2455,118,12,3,36
4789,2022-10-02 20:54:15,2338,234,18,5,90
5055,2022-12-05 21:59:09,1734,121,17,7,119
7852,2022-09-20 09:05:33,1358,218,18,4,72
2942,2022-12-07 21:33:12,1740,102,14,9,126
7285,2022-10-08 19:51:51,2554,36,18,4,72
5444,2022-10-19 23:19:24,3966,227,12,1,12
2159,2022-10-15 02:08:01,258,8,12,3,36
6369,2022-11-27 20:20:39,2277,224,12,3,36
7822,2022-09-13 22:14:35,83,130,12,11,132
3856,2022-09-10 23:12:44,1500,168,17,3,51
1041,2022-10-21 13:39:53,3435,9,17,1,17
6224,2022-11-06 22:13:30,1852,49,12,3,36
6662,2022-07-14 22:53:16,504,23,18,8,144
8535,2022-09-25 19:31:37,1107,45,16,14,224
1802,2022-12-12 00:45:28,605,24,17,2,34
8097,2022-12-11 20:31:56,1325,174,12,7,84
5877,2022-07-15 20:54:10,3725,19,12,3,36
5163,2022-07-28 19:39:44,1337,28,17,3,51
348,2022-10-11 23:34:24,2430,44,15,2,30
4807,2022-12-25 23:29:21,1348,202,12,1,12
9014,2022-08-14 21:27:59,1874,161,15,4,60
1252,2022-08-02 15:06:44,1044,150,12,5,60
1695,2022-10-26 19:11:01,48,121,17,3,51
8910,2022-09-30 23:03:47,345,224,12,1,12
8691,2022-07-10 22:33:02,3098,104,18,3,54
7590,2022-10-08 23:11:08,3793,224,12,5,60
4027,2022-07-06 20:50:12,234,197,12,4,48
2374,2022-07-05 20:27:48,1030,87,18,4,72
4226,2022-09-19 02:12:00,3881,78,17,6,102
425,2022-10-18 07:57:37,728,239,18,6,108
7561,2022-07-17 21:13:36,2844,198,12,1,12
3417,2022-10-09 14:59:09,2459,167,15,1,15
9134,2022-12-21 20:40:35,625,90,17,5,85
4297,2022-07-31 20:57:40,2311,173,18,2,36
1052,2022-11-23 22:58:36,2301,15,14,4,56
2426,2022-08-22 23:50:12,545,208,15,1,15
1368,2022-12-11 22:00:50,3680,4,12,2,24
4913,2022-07-29 21:41:05,1395,4,12,7,84
7651,2022-12-11 20:21:30,804,112,12,3,36
8479,2022-07-29 20:00:23,1511,64,14,5,70
9743,2022-07-06 21:48:09,1530,210,18,4,72
9196,2022-09-01 14:03:36,3712,248,16,4,64
9669,2022-07-07 21:49:08,2593,29,18,9,162
6359,2022-10-15 10:41:33,1746,147,12,6,72
4171,2022-12-11 21:19:55,3674,166,16,4,64
8689,2022-08-10 19:04:19,3915,10,18,3,54
2826,2022-11-24 22:28:46,3689,58,15,5,75
5216,2022-10-08 07:01:42,2911,9,17,3,51
2671,2022-09-20 20:47:32,1061,225,12,3,36
8308,2022-10-27 22:28:58,3211,105,12,4,48
5413,2022-07-03 18:49:04,244,129,12,3,36
8549,2022-09-13 20:14:44,1348,216,12,3,36
6861,2022-09-05 22:00:11,3916,201,12,9,108
6413,2022-12-10 23:14:57,3363,149,17,3,51
9964,2022-07-03 21:01:41,3269,173,18,4,72
8830,2022-11-05 02:38:09,2179,42,12,4,48
8128,2022-10-08 14:44:19,266,39,15,2,30
7249,2022-11-19 09:07:22,2375,236,12,5,60
6030,2022-10-03 19:21:14,2566,159,12,5,60
6843,2022-11-19 21:27:07,573,247,12,6,72
1990,2022-08-09 19:21:47,148,4,12,7,84
1983,2022-10-21 21:58:04,2391,57,12,1,12
7384,2022-08-31 23:29:02,2716,140,17,3,51
3522,2022-09-18 19:51:19,2136,25,15,1,15
9,2022-09-20 22:04:38,336,18,18,4,72
3835,2022-07-19 06:41:03,3277,172,17,2,34
3692,2022-07-07 19:33:15,2585,211,12,2,24
4148,2022-07-25 19:13:52,1596,50,17,2,34
8282,2022-10-26 20:38:08,1350,126,12,3,36
1235,2022-07-31 20:33:48,4,65,16,6,96
3891,2022-12-31 10:33:01,1097,62,17,3,51
3565,2022-08-26 20:10:18,561,112,12,1,12
5481,2022-10-27 23:19:29,2508,92,18,7,126
8615,2022-08-27 20:56:10,53,152,12,5,60
7407,2022-12-01 12:32:51,3231,73,12,2,24
7241,2022-09-29 23:35:54,3112,205,12,3,36
7036,2022-12-05 06:12:12,2713,37,18,1,18
4501,2022-08-25 22:57:02,1919,26,14,1,14
1295,2022-08-10 23:57:31,3698,103,12,4,48
9166,2022-08-30 19:03:08,1033,219,18,1,18
974,2022-08-09 14:29:48,1198,60,12,3,36
1872,2022-12-29 20:26:08,547,26,14,4,56
5065,2022-11-10 22:05:05,2492,43,12,4,48
7701,2022-07-04 21:05:18,884,209,15,1,15
5309,2022-07-01 23:56:37,2654,113,18,1,18
7388,2022-10-18 21:03:53,365,33,17,4,68
3007,2022-09-29 11:38:46,1815,111,17,8,136
6607,2022-08-25 16:59:04,431,47,12,2,24
5794,2022-10-25 20:06:55,567,127,15,4,60
1724,2022-08-11 21:51:15,2652,162,12,2,24
6976,2022-08-22 22:48:52,3588,41,12,2,24
3510,2022-10-14 23:36:48,2104,228,17,3,51
8194,2022-08-06 11:58:22,621,126,12,1,12
8592,2022-09-03 20:23:58,3005,30,12,8,96
1363,2022-10-17 19:27:15,1149,233,18,2,36
7978,2022-12-27 22:56:41,2510,26,14,5,70
5434,2022-11-26 22:11:27,2017,82,17,6,102
4030,2022-12-14 14:07:28,3525,179,12,2,24
839,2022-08-14 21:19:35,1317,90,17,6,102
6012,2022-10-05 21:00:51,3301,82,17,5,85
4089,2022-12-05 19:16:19,2250,10,18,5,90
3351,2022-08-20 20:16:52,2035,115,14,5,70
3300,2022-11-01 12:03:01,1649,107,12,7,84
7687,2022-07-28 20:13:23,2707,246,18,3,54
3644,2022-11-16 21:40:01,1136,176,15,7,105
8652,2022-11-18 21:31:27,2154,74,14,1,14
7993,2022-07-04 20:34:59,924,223,12,3,36
1860,2022-11-15 21:59:52,2779,250,17,3,51
9224,2022-08-18 19:02:05,1702,223,12,2,24
5004,2022-08-04 20:37:37,2999,241,14,3,42
3462,2022-09-08 10:31:53,801,31,18,2,36
7355,2022-10-25 09:48:25,3963,50,17,7,119
5364,2022-07-21 16:05:22,1671,88,15,4,60
7866,2022-08-22 21:25:58,515,23,18,4,72
4093,2022-11-13 21:11:17,1179,180,15,1,15
7707,2022-07-08 20:37:23,1606,175,12,1,12
279,2022-12-04 07:40:00,1217,118,12,2,24
2827,2022-11-13 12:24:38,460,229,17,3,51
6263,2022-10-15 23:00:51,475,130,12,1,12
8966,2022-08-21 21:35:18,491,27,12,4,48
709,2022-08-16 21:15:18,3149,51,18,3,54
3315,2022-10-17 22:49:07,1239,17,12,2,24
9594,2022-08-26 23:26:51,2147,105,12,7,84
6922,2022-07-06 14:01:31,3493,181,12,8,96
3616,2022-12-01 23:26:16,3166,125,15,7,105
8525,2022-11-02 14:19:35,3271,164,14,6,84
5454,2022-12-31 10:58:53,3624,193,18,1,18
3092,2022-07-11 08:40:12,2186,250,17,9,153
7880,2022-12-29 20:29:23,3954,192,18,1,18
8324,2022-09-08 18:36:21,3904,202,12,3,36
1417,2022-09-20 08:03:03,3618,61,18,4,72
4448,2022-11-19 12:49:21,1263,2,17,4,68
123,2022-10-17 18:28:46,2659,236,12,2,24
7118,2022-10-09 20:42:45,1031,247,12,1,12
9030,2022-07-31 21:14:21,3331,182,17,2,34
2002,2022-10-07 22:04:24,1020,87,18,3,54
6795,2022-09-26 21:43:58,1921,66,15,3,45
6225,2022-08-18 21:22:16,3649,148,18,5,90
5062,2022-10-20 20:52:26,2970,236,12,5,60
4573,2022-08-12 11:31:12,2474,102,14,2,28
8739,2022-11-21 21:20:52,3093,49,12,7,84
3610,2022-08-18 23:09:45,2643,239,18,1,18
5666,2022-12-23 23:34:51,2735,25,15,3,45
4937,2022-09-27 19:43:56,2454,78,17,2,34
2387,2022-07-11 03:10:43,3537,77,17,2,34
474,2022-08-02 22:55:22,3373,238,12,6,72
8790,2022-10-19 21:05:10,628,75,16,5,80
1668,2022-09-18 22:11:21,1233,18,18,2,36
342,2022-12-13 22:32:34,2293,65,16,5,80
2896,2022-07-21 09:35:37,1174,9,17,4,68
7563,2022-11-18 21:30:08,1989,183,16,3,48
6850,2022-08-07 22:46:02,2759,86,12,3,36
6390,2022-08-12 19:52:03,3078,216,12,3,36
9593,2022-10-07 13:58:24,675,173,18,2,36
3713,2022-12-04 22:18:01,2999,238,12,3,36
3500,2022-10-03 16:00:01,1070,162,12,8,96
7793,2022-11-30 21:39:17,393,228,17,1,17
6987,2022-12-06 23:56:49,3628,19,12,2,24
3599,2022-11-11 17:48:25,460,130,12,3,36
4729,2022-09-18 19:31:56,2434,243,12,5,60
1489,2022-09-21 20:42:05,779,12,12,4,48
4742,2022-08-09 21:48:01,2800,55,12,11,132
6713,2022-07-23 22:07:00,3066,164,14,7,98
7898,2022-12-08 19:15:34,1391,3,18,3,54
9253,2022-09-21 09:38:03,2605,116,15,1,15
4358,2022-09-01 21:02:46,3288,174,12,8,96
7575,2022-08-10 19:53:51,741,229,17,3,51
9304,2022-09-29 11:49:35,2793,8,12,2,24
283,2022-10-06 21:58:01,715,160,18,8,144
9234,2022-12-04 23:28:43,2748,134,17,5,85
4718,2022-11-09 19:24:33,108,51,18,3,54
9025,2022-12-13 10:25:29,2940,63,17,1,17
8306,2022-12-09 21:05:08,325,168,17,6,102
8865,2022-08-02 20:50:47,775,92,18,2,36
8806,2022-09-27 19:58:18,2765,227,12,7,84
9433,2022-10-01 20:52:08,3786,243,12,6,72
9717,2022-10-05 22:45:39,1779,77,17,6,102
3858,2022-07-31 03:26:09,2680,186,18,3,54
8724,2022-09-15 20:13:05,2995,19,12,1,12
2415,2022-12-30 23:32:50,3520,53,12,2,24
8129,2022-11-26 22:00:24,2618,86,12,4,48
4267,2022-09-22 21:11:10,70,8,12,2,24
2889,2022-07-04 10:03:17,37,249,18,3,54
1836,2022-11-29 19:38:18,3242,169,18,9,162
7662,2022-11-05 23:15:26,3104,161,15,4,60
2853,2022-10-30 05:39:22,1312,221,12,4,48
2676,2022-08-20 07:07:11,1092,93,18,6,108
4798,2022-07-24 14:11:57,1173,77,17,1,17
7424,2022-10-10 08:25:39,1512,137,12,7,84
4104,2022-12-17 20:15:18,1817,76,15,5,75
2006,2022-07-26 19:04:14,1560,123,16,6,96
2365,2022-07-11 20:37:48,652,188,18,3,54
7622,2022-09-22 19:31:42,3591,243,12,7,84
2939,2022-08-09 19:58:41,3143,175,12,4,48
5449,2022-12-12 21:01:38,2071,37,18,4,72
5278,2022-09-14 22:15:00,3590,33,17,10,170
746,2022-07-08 22:57:17,1790,9,17,5,85
5345,2022-10-04 21:32:36,363,108,12,4,48
7645,2022-11-12 05:01:27,3565,76,15,1,15
6635,2022-08-03 23:39:22,3790,97,12,2,24
9262,2022-08-03 12:55:06,2050,167,15,5,75
6475,2022-08-24 19:35:35,3164,103,12,1,12
9654,2022-10-29 20:34:34,3212,190,12,1,12
4689,2022-12-30 17:43:35,3010,9,17,3,51
3057,2022-11-18 05:00:42,329,141,12,5,60
4888,2022-07-19 09:03:57,2823,34,18,1,18
6337,2022-11-09 17:53:05,1577,53,12,3,36
8893,2022-10-15 22:32:28,2621,246,18,5,90
5677,2022-10-21 23:31:04,972,104,18,1,18
713,2022-07-30 12:40:41,1593,62,17,3,51
3327,2022-11-06 20:36:41,1244,55,12,4,48
8086,2022-07-09 17:17:04,3572,71,18,7,126
4574,2022-09-10 14:46:50,3150,122,12,13,156
174,2022-12-28 21:34:06,1219,120,16,2,32
3331,2022-08-13 16:49:45,710,10,18,1,18
4194,2022-10-22 15:28:28,2477,106,17,5,85
1106,2022-09-17 23:18:34,3717,83,16,1,16
5520,2022-12-08 19:03:10,1628,28,17,5,85
4849,2022-11-24 19:06:24,1637,231,17,4,68
1047,2022-08-12 08:09:33,197,233,18,2,36
2462,2022-08-17 21:03:36,2282,112,12,5,60
